run,generation_line,generation,rule_id,status,matched_previous_rule_id,similarity,category,rule_text,previous_rule_text
19 Real Run 8 - prompt adjustments,generationLine1,5,,disappeared,01239,,Communication|Altruism|Mutualism|Self Preservation,,"Divide labor: nearest attacks closest threat, announce targets to coordinate; respond to teammate low health by moving to their position to tank."
19 Real Run 8 - prompt adjustments,generationLine1,5,,disappeared,01240,,Communication,,"After wave clear, send ""Clear, monitoring"" and scan; loosely stay near teammate."
19 Real Run 8 - prompt adjustments,generationLine1,5,,disappeared,01241,,Self Preservation,,"When safe (health >10, no threats <10 blocks), spread to 6-8 blocks apart when idle to cover spawns."
20 Real Run 9 - further prompt adjustments,generationLine1,2,01254,new,,,Self Preservation,Eat bread until full hunger if health below 12.,
20 Real Run 9 - further prompt adjustments,generationLine1,2,01255,new,,,Communication|Self Preservation,"Send concise messages on threats: ""<Enemy ID> <distance> blocks. Health <value>.""",
20 Real Run 9 - further prompt adjustments,generationLine1,2,01256,new,,,Communication|Self Preservation,Focus attacks on teammate's nearest enemy if they report low health.,
20 Real Run 9 - further prompt adjustments,generationLine1,2,01257,new,,,Spatial Coordination & Architecture,Move to stay within 3 blocks of teammate during fights.,
20 Real Run 9 - further prompt adjustments,generationLine1,2,01258,new,,,Self Preservation,"Heal first, then attack when both full health.",
20 Real Run 9 - further prompt adjustments,generationLine1,2,01259,new,,,Self Preservation,Try kiting: move backward 1-2 blocks while bow attacking to reduce damage.,
20 Real Run 9 - further prompt adjustments,generationLine1,2,01260,new,,,Mutualism|Cultural Scientific Method - Testing & Meta-Gaming|Self Preservation,"Test role split when safe: one bows from range, one draws aggro with quick melee hits.",
20 Real Run 9 - further prompt adjustments,generationLine1,3,01263,mutated,01254,0.86,Self Preservation,"Eat bread until full hunger if health below 12, even in combat.",Eat bread until full hunger if health below 12.
20 Real Run 9 - further prompt adjustments,generationLine1,3,01264,mutated,01255,0.843,Communication|Self Preservation,"Send threat messages: ""<Enemy ID> <distance> blocks. Health <value>.""","Send concise messages on threats: ""<Enemy ID> <distance> blocks. Health <value>."""
20 Real Run 9 - further prompt adjustments,generationLine1,3,01265,new,,,Communication|Self Preservation,"Report full status when safe or requested: ""Health <h>, food <f>. Position x<>, z<>. Threats: none.""",
20 Real Run 9 - further prompt adjustments,generationLine1,3,01266,mutated,01256,0.919,Communication|Self Preservation,Attack teammate's nearest enemy if they report low health.,Focus attacks on teammate's nearest enemy if they report low health.
20 Real Run 9 - further prompt adjustments,generationLine1,3,01267,new,,,Spatial Coordination & Architecture,Share position and move toward teammate after clearing threats.,
20 Real Run 9 - further prompt adjustments,generationLine1,3,01269,mutated,01260,0.929,Mutualism|Cultural Scientific Method - Testing & Meta-Gaming|Self Preservation,"Test role split when safe: one bows from range, one draws aggro with melee.","Test role split when safe: one bows from range, one draws aggro with quick melee hits."
20 Real Run 9 - further prompt adjustments,generationLine1,3,,disappeared,01257,,Spatial Coordination & Architecture,,Move to stay within 3 blocks of teammate during fights.
20 Real Run 9 - further prompt adjustments,generationLine1,3,,disappeared,01258,,Self Preservation,,"Heal first, then attack when both full health."
20 Real Run 9 - further prompt adjustments,generationLine1,3,,disappeared,01259,,Self Preservation,,Try kiting: move backward 1-2 blocks while bow attacking to reduce damage.
20 Real Run 9 - further prompt adjustments,generationLine1,4,01271,new,,,Self Preservation,Bow attack nearest hostile; melee only if <3 blocks and no safer option.,
20 Real Run 9 - further prompt adjustments,generationLine1,4,01272,persisted,01263,1.0,Self Preservation,"Eat bread until full hunger if health below 12, even in combat.","Eat bread until full hunger if health below 12, even in combat."
20 Real Run 9 - further prompt adjustments,generationLine1,4,01273,mutated,01264,0.667,Communication|Self Preservation,"Send short alerts on new threats: ""<Enemy ID> <dist> blocks! My H <health>.""","Send threat messages: ""<Enemy ID> <distance> blocks. Health <value>."""
20 Real Run 9 - further prompt adjustments,generationLine1,4,01274,mutated,01265,0.718,Self Preservation,"Share status when safe or low health: ""H <h> F <f> Pos x<X> z<Z>. Threats: <status>.""","Report full status when safe or requested: ""Health <h>, food <f>. Position x<>, z<>. Threats: none."""
20 Real Run 9 - further prompt adjustments,generationLine1,4,01275,mutated,01267,0.613,Spatial Coordination & Architecture,Immediately move to teammate's position after clearing threats; stay grouped.,Share position and move toward teammate after clearing threats.
20 Real Run 9 - further prompt adjustments,generationLine1,4,01276,new,,,Self Preservation,"If teammate low health, prioritize bow attacking their nearest enemy.",
20 Real Run 9 - further prompt adjustments,generationLine1,4,01277,new,,,Communication,"Try focus fire: Message ""Focus <Enemy ID>"" then both attack it.",
20 Real Run 9 - further prompt adjustments,generationLine1,4,01278,new,,,Cultural Scientific Method - Testing & Meta-Gaming|Self Preservation,Test grouped kiting when safe from immediate damage: back 1-2 blocks together while shooting.,
20 Real Run 9 - further prompt adjustments,generationLine1,4,01279,new,,,Communication|Mutualism|Cultural Scientific Method - Testing & Meta-Gaming,"Experiment with roles if no threats: Message ""I tank melee, you bow range"" and test.",
20 Real Run 9 - further prompt adjustments,generationLine1,4,,disappeared,01266,,Communication|Self Preservation,,Attack teammate's nearest enemy if they report low health.
20 Real Run 9 - further prompt adjustments,generationLine1,4,,disappeared,01269,,Mutualism|Cultural Scientific Method - Testing & Meta-Gaming|Self Preservation,,"Test role split when safe: one bows from range, one draws aggro with melee."
20 Real Run 9 - further prompt adjustments,generationLine1,5,01282,persisted,01272,1.0,Self Preservation,"Eat bread until full hunger if health below 12, even in combat.","Eat bread until full hunger if health below 12, even in combat."
20 Real Run 9 - further prompt adjustments,generationLine1,5,01283,mutated,01273,0.778,Communication|Self Preservation,"Alert new threats briefly: ""<ID> <dist> blocks! H <health>.""","Send short alerts on new threats: ""<Enemy ID> <dist> blocks! My H <health>."""
20 Real Run 9 - further prompt adjustments,generationLine1,5,01284,persisted,01276,1.0,Self Preservation,"If teammate low health, prioritize bow attacking their nearest enemy.","If teammate low health, prioritize bow attacking their nearest enemy."
20 Real Run 9 - further prompt adjustments,generationLine1,5,01286,new,,,Spatial Coordination & Architecture|Self Preservation,Stay loosely grouped within 5 blocks; move to teammate only if safe and separated.,
20 Real Run 9 - further prompt adjustments,generationLine1,5,01287,new,,,Spatial Coordination & Architecture|Cultural Scientific Method - Testing & Meta-Gaming|Self Preservation,"Test kiting multiples: When >2 threats close, shoot nearest then both retreat 2 blocks.",
20 Real Run 9 - further prompt adjustments,generationLine1,5,01288,mutated,01279,0.623,Mutualism|Cultural Scientific Method - Testing & Meta-Gaming,"Test roles when threats low: ""I melee tank, you bow range"" and swap if fails.","Experiment with roles if no threats: Message ""I tank melee, you bow range"" and test."
20 Real Run 9 - further prompt adjustments,generationLine1,5,01289,new,,,Spatial Coordination & Architecture|Cultural Scientific Method - Testing & Meta-Gaming,"Test patrolling: After clear, move in small circle around group spot to spot spawns early.",
20 Real Run 9 - further prompt adjustments,generationLine1,5,,disappeared,01271,,Self Preservation,,Bow attack nearest hostile; melee only if <3 blocks and no safer option.
20 Real Run 9 - further prompt adjustments,generationLine1,5,,disappeared,01274,,Self Preservation,,"Share status when safe or low health: ""H <h> F <f> Pos x<X> z<Z>. Threats: <status>."""
20 Real Run 9 - further prompt adjustments,generationLine1,5,,disappeared,01275,,Spatial Coordination & Architecture,,Immediately move to teammate's position after clearing threats; stay grouped.
20 Real Run 9 - further prompt adjustments,generationLine1,5,,disappeared,01277,,Communication,,"Try focus fire: Message ""Focus <Enemy ID>"" then both attack it."
20 Real Run 9 - further prompt adjustments,generationLine1,5,,disappeared,01278,,Cultural Scientific Method - Testing & Meta-Gaming|Self Preservation,,Test grouped kiting when safe from immediate damage: back 1-2 blocks together while shooting.
21 Real Run 10 - only send message and do nothing tools,generationLine1,2,01290,new,,,Self Preservation,Eat bread immediately if health below 10; aim for full hunger before fights.,
21 Real Run 10 - only send message and do nothing tools,generationLine1,2,01293,new,,,Communication|Spatial Coordination & Architecture,"At start or no hostiles, message partner your position and inventory, then move to their midpoint to group up.",
21 Real Run 10 - only send message and do nothing tools,generationLine1,2,01294,new,,,Communication|Spatial Coordination & Architecture|Self Preservation,"On urgent health messages from partner, move toward them and attack their nearest hostile.",
21 Real Run 10 - only send message and do nothing tools,generationLine1,2,01295,new,,,Self Preservation,"Share status concisely: ""Health X, hostiles: [ids/dist], need [help/food]"".",
21 Real Run 10 - only send message and do nothing tools,generationLine1,2,01296,new,,,Cultural Scientific Method - Testing & Meta-Gaming,"Test: When grouped and healthy, one agent kites hostiles (backpedal + bow), other melee; swap if damaged.",
21 Real Run 10 - only send message and do nothing tools,generationLine1,2,01297,new,,,Spatial Coordination & Architecture|Cultural Scientific Method - Testing & Meta-Gaming,Test: Build quick oak plank wall (1-2 high) at regroup point if no hostiles for 30s for defense.,
21 Real Run 10 - only send message and do nothing tools,generationLine1,3,01298,mutated,01290,0.855,Self Preservation,Eat bread immediately if health below 10; eat to full hunger if planning fights.,Eat bread immediately if health below 10; aim for full hunger before fights.
21 Real Run 10 - only send message and do nothing tools,generationLine1,3,01300,new,,,Communication|Cultural Scientific Method - Testing & Meta-Gaming,"At start or no hostiles, message ""At x:z H20/F20 moving midpoint"", then use new_action to move_to_midpoint with partner.",
21 Real Run 10 - only send message and do nothing tools,generationLine1,3,01301,mutated,01294,0.686,Communication|Spatial Coordination & Architecture|Self Preservation,"On partner low health message, move to their position and melee their nearest hostile.","On urgent health messages from partner, move toward them and attack their nearest hostile."
21 Real Run 10 - only send message and do nothing tools,generationLine1,3,01302,became more specific,01295,0.726,Self Preservation,"Share status only if urgent: ""H<10 zombies[id@d] need help/food"".","Share status concisely: ""Health X, hostiles: [ids/dist], need [help/food]""."
21 Real Run 10 - only send message and do nothing tools,generationLine1,3,01303,mutated,01296,0.667,Communication|Spatial Coordination & Architecture|Cultural Scientific Method - Testing & Meta-Gaming|Self Preservation,"Test: When grouped healthy, message ""I kite you melee"" or reverse; kite = backpedal + bow, melee forward.","Test: When grouped and healthy, one agent kites hostiles (backpedal + bow), other melee; swap if damaged."
